eventType,eventTimestamp,orderID,instrumentID,side,quantity,price,trader,leavesQuantity,assetClass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,2015.05.01D15:00:02.000000000,BAS_S3_OrderID2,bsSym3,B,150,5.0007,bsTrader3,150,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,2015.05.01D15:00:03.000000000,BAS_S3_OrderID3,bsSym3,B,200,5.0008,bsTrader3,200,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,2015.05.01D15:00:04.000000000,BAS_S3_OrderID4,bsSym3,B,250,5.0009,bsTrader3,250,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,2015.05.01D15:00:05.000000000,BAS_S3_OrderID5,bsSym3,B,300,5.0011,bsTrader3,300,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,2015.05.01D15:00:06.000000000,BAS_S3_OrderID6,bsSym3,B,350,5.0012,bsTrader3,350,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,2015.05.01D15:00:07.000000000,BAS_S3_OrderID7,bsSym3,B,400,5.0013,bsTrader3,400,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,2015.05.01D15:00:08.000000000,BAS_S3_OrderID8,bsSym3,B,100,5.0001,bsTrader3,100,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,2015.05.01D15:00:09.000000000,BAS_S3_OrderID9,bsSym3,B,100,5.0001,bsTrader3,100,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,2015.05.01D15:00:10.000000000,BAS_S3_OrderID10,bsSym3,B,100,5.0002,bsTrader3,100,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,2015.05.01D15:00:11.000000000,BAS_S3_OrderID11,bsSym3,B,100,5.0003,bsTrader3,100,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
filled,2015.05.01D15:00:11.000000000,BAS_S3_OrderID11,bsSym3,B,100,5.0003,bsTrader3,0,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
filled,2015.05.01D15:00:12.000000000,BAS_S3_OrderID10,bsSym3,B,100,5.0002,bsTrader3,0,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
filled,2015.05.01D15:00:13.000000000,BAS_S3_OrderID9,bsSym3,B,100,5.0001,bsTrader3,0,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
filled,2015.05.01D15:00:14.000000000,BAS_S3_OrderID8,bsSym3,B,100,5.0001,bsTrader3,0,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
filled,2015.05.01D15:00:15.000000000,BAS_S3_OrderID7,bsSym3,B,400,5.0013,bsTrader3,0,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,2015.05.01D15:00:16.000000000,BAS_S3_OrderID12,bsSym3,B,400,5.0013,bsTrader3,400,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,2015.05.01D15:00:17.000000000,BAS_S3_OrderID13,bsSym3,B,100,5.0001,bsTrader3,100,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,2015.05.01D15:00:18.000000000,BAS_S3_OrderID14,bsSym3,B,100,5.0001,bsTrader3,100,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,2015.05.01D15:00:19.000000000,BAS_S3_OrderID15,bsSym3,B,100,5.0002,bsTrader3,100,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,2015.05.01D15:00:20.000000000,BAS_S3_OrderID16,bsSym3,B,100,5.0003,bsTrader3,100,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cancelled,2015.05.01D15:00:21.000000000,BAS_S1_OrderID1B,bsSym3,B,100,5.0001,bsTrader3,100,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cancelled,2015.05.01D15:00:22.000000000,BAS_S3_OrderID2,bsSym3,B,150,5.0007,bsTrader3,150,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cancelled,2015.05.01D15:00:23.000000000,BAS_S3_OrderID3,bsSym3,B,200,5.0008,bsTrader3,200,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cancelled,2015.05.01D15:00:24.000000000,BAS_S3_OrderID4,bsSym3,B,250,5.0009,bsTrader3,250,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cancelled,2015.05.01D15:00:25.000000000,BAS_S3_OrderID5,bsSym3,B,300,5.0011,bsTrader3,300,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cancelled,2015.05.01D15:00:26.000000000,BAS_S3_OrderID6,bsSym3,B,350,5.0012,bsTrader3,350,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,2015.05.01D16:00:01.000000000,BAS_S4_OrderID1,bsSym4,S,100,5.9999,bsTrader4,100,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,2015.05.01D16:00:01.000000000,BAS_S4_OrderID1B,bsSym4,B,100,6.0001,bsTrader4,100,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,2015.05.01D16:00:01.000000000,BAS_S4_OrderID1Bb,bsSym4,B,100,6.0001,bsTrader4,100,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,2015.05.01D16:00:01.000000000,BAS_S4_OrderID1O,bsSym4,B,100,6.0002,otherTDR,100,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,2015.05.01D16:00:02.000000000,BAS_S4_OrderID2,bsSym4,S,110,5.9999,bsTrader4,110,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,2015.05.01D16:00:02.000000000,BAS_S4_OrderID2B,bsSym4,B,100,6.0001,bsTrader4,100,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,2015.05.01D16:00:03.000000000,BAS_S4_OrderID3,bsSym4,S,120,5.9999,bsTrader4,120,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,2015.05.01D16:00:04.000000000,BAS_S4_OrderID4,bsSym4,S,130,5.9999,bsTrader4,130,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,2015.05.01D16:00:05.000000000,BAS_S4_OrderID5,bsSym4,S,140,5.9999,bsTrader4,140,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,2015.05.01D16:00:06.000000000,BAS_S4_OrderID6,bsSym4,S,150,5.9999,bsTrader4,150,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,2015.05.01D16:00:07.000000000,BAS_S4_OrderID7,bsSym4,S,160,5.9999,bsTrader4,160,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,2015.05.01D16:00:08.000000000,BAS_S4_OrderID8,bsSym4,S,170,5.9999,bsTrader4,170,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,2015.05.01D16:00:09.000000000,BAS_S4_OrderID9,bsSym4,S,180,5.9998,bsTrader4,180,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,2015.05.01D16:00:10.000000000,BAS_S4_OrderID10,bsSym4,S,190,5.9997,bsTrader4,190,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cancelled,2015.05.01D16:00:11.000000000,BAS_S4_OrderID1,bsSym4,S,100,5.9999,bsTrader4,100,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cancelled,2015.05.01D16:00:12.000000000,BAS_S4_OrderID2,bsSym4,S,110,5.9999,bsTrader4,110,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cancelled,2015.05.01D16:00:13.000000000,BAS_S4_OrderID3,bsSym4,S,120,5.9999,bsTrader4,120,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cancelled,2015.05.01D16:00:14.000000000,BAS_S4_OrderID4,bsSym4,S,130,5.9999,bsTrader4,130,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cancelled,2015.05.01D16:00:15.000000000,BAS_S4_OrderID5,bsSym4,S,140,5.9999,bsTrader4,140,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cancelled,2015.05.01D16:00:16.000000000,BAS_S4_OrderID6,bsSym4,S,150,5.9999,bsTrader4,150,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cancelled,2015.05.01D16:00:17.000000000,BAS_S4_OrderID7,bsSym4,S,160,5.9999,bsTrader4,160,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cancelled,2015.05.01D16:00:18.000000000,BAS_S4_OrderID8,bsSym4,S,170,5.9999,bsTrader4,170,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cancelled,2015.05.01D16:00:19.000000000,BAS_S4_OrderID9,bsSym4,S,180,5.9998,bsTrader4,180,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cancelled,2015.05.01D16:00:20.000000000,BAS_S4_OrderID10,bsSym4,S,190,5.9997,bsTrader4,190,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,2015.05.01D16:00:01.000000000,BAS_S5_OrderID1,bsSym5,S,100,5.9999,bsTrader5,100,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,2015.05.01D16:00:01.000000000,BAS_S5_OrderID1B,bsSym5,B,100,6.0001,bsTrader5,100,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,2015.05.01D16:00:01.000000000,BAS_S5_OrderID1Bb,bsSym5,B,100,6.0001,bsTrader5,100,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,2015.05.01D16:00:01.000000000,BAS_S5_OrderID1O,bsSym5,B,100,6.0002,otherTDR,100,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,2015.05.01D16:00:02.000000000,BAS_S5_OrderID2,bsSym5,S,110,5.9999,bsTrader5,110,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,2015.05.01D16:00:02.000000000,BAS_S5_OrderID2B,bsSym5,B,100,6.0001,bsTrader5,100,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,2015.05.01D16:00:03.000000000,BAS_S5_OrderID3,bsSym5,S,120,5.9999,bsTrader5,120,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,2015.05.01D16:00:04.000000000,BAS_S5_OrderID4,bsSym5,S,130,5.9999,bsTrader5,130,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,2015.05.01D16:00:05.000000000,BAS_S5_OrderID5,bsSym5,S,140,5.9999,bsTrader5,140,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,2015.05.01D16:00:06.000000000,BAS_S5_OrderID6,bsSym5,S,150,5.9999,bsTrader5,150,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,2015.05.01D16:00:07.000000000,BAS_S5_OrderID7,bsSym5,S,160,5.9999,bsTrader5,160,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,2015.05.01D16:00:08.000000000,BAS_S5_OrderID8,bsSym5,S,170,5.9999,bsTrader5,170,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,2015.05.01D16:00:09.000000000,BAS_S5_OrderID9,bsSym5,S,180,5.9998,bsTrader5,180,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,2015.05.01D16:00:10.000000000,BAS_S5_OrderID10,bsSym5,S,190,5.9997,bsTrader5,190,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cancelled,2015.05.01D16:00:11.000000000,BAS_S5_OrderID1,bsSym5,S,100,5.9999,bsTrader5,100,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cancelled,2015.05.01D16:00:12.000000000,BAS_S5_OrderID2,bsSym5,S,110,5.9999,bsTrader5,110,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
filled,2015.05.01D16:00:13.000000000,BAS_S5_OrderID1B,bsSym5,B,100,6.0001,bsTrader5,0,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
filled,2015.05.01D16:00:13.000000000,BAS_S5_OrderID1O,bsSym5,B,100,6.0002,otherTDR,0,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cancelled,2015.05.01D16:00:13.000000000,BAS_S5_OrderID3,bsSym5,S,120,5.9999,bsTrader5,120,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
filled,2015.05.01D16:00:14.000000000,BAS_S5_OrderID1Bb,bsSym5,B,100,6.0001,bsTrader5,0,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
filled,2015.05.01D16:00:14.000000000,BAS_S5_OrderID2B,bsSym5,B,100,6.0001,bsTrader5,0,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cancelled,2015.05.01D16:00:14.000000000,BAS_S5_OrderID4,bsSym5,S,130,5.9999,bsTrader5,130,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,2015.05.01D16:00:14.002000000,BAS_S5_OrderID11,bsSym5,B,99,5.9997,bsTrader5,99,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
filled,2015.05.01D16:00:14.002000000,BAS_S5_OrderID11,bsSym5,B,99,5.9997,bsTrader5,0,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
filled,2015.05.01D16:00:14.004000000,BAS_S5_OrderID5,bsSym5,S,140,5.9999,bsTrader5,0,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,2015.05.01D16:00:16.000000000,BAS_S5_OrderID12,bsSym5,B,198,5.9997,bsTrader5,198,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
filled,2015.05.01D16:00:16.000000000,BAS_S5_OrderID12,bsSym5,B,198,5.9997,bsTrader5,0,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,2015.05.01D16:00:17.000000000,BAS_S5_OrderID13,bsSym5,B,99,5.9997,bsTrader5,99,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
filled,2015.05.01D16:00:17.000000000,BAS_S5_OrderID13,bsSym5,B,99,5.9997,bsTrader5,0,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,2015.05.01D16:00:18.000000000,BAS_S5_OrderID14,bsSym5,B,198,5.9998,bsTrader5,198,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
filled,2015.05.01D16:00:18.000000000,BAS_S5_OrderID14,bsSym5,B,198,5.9998,bsTrader5,0,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,2015.05.01D16:00:19.000000000,BAS_S5_OrderID15,bsSym5,B,99,5.9998,bsTrader5,99,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
filled,2015.05.01D16:00:19.000000000,BAS_S5_OrderID15,bsSym5,B,99,5.9998,bsTrader5,0,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
filled,2015.05.01D16:00:19.000000000,BAS_S5_OrderID6,bsSym5,S,150,5.9999,bsTrader5,0,COMM_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,2015.05.01D09:30:29.290000000,BAS_S6_OrderID1,bsSym6,B,100,1,REF_FDTRADER2,100,RATES_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,2015.05.01D09:31:29.290000000,BAS_S6_OrderID2,bsSym6,B,100,1.01,REF_FDTRADER2,100,RATES_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,2015.05.01D09:32:30.300000000,BAS_S6_OrderID3,bsSym6,B,100,1.02,REF_FDTRADER2,100,RATES_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,2015.05.01D09:33:30.300000000,BAS_S6_OrderID4,bsSym6,B,100,1.03,REF_FDTRADER2,100,RATES_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,2015.05.01D09:34:31.310000000,BAS_S6_OrderID5,bsSym6,B,100,1.04,REF_FDTRADER2,100,RATES_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,2015.05.01D09:35:31.310000000,BAS_S6_OrderID6,bsSym6,S,15,1.06,REF_FDTRADER2,15,RATES_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,2015.05.01D09:36:33.330000000,BAS_S6_OrderID7,bsSym6,S,20,1.06,REF_FDTRADER2,20,RATES_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,2015.05.01D09:37:34.340000000,BAS_S6_OrderID8,bsSym6,S,25,1.07,REF_FDTRADER2,25,RATES_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
filled,2015.05.01D09:38:35.350000000,BAS_S6_OrderID6,bsSym6,S,15,1.06,REF_FDTRADER2,0,RATES_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
filled,2015.05.01D09:39:36.360000000,BAS_S6_OrderID7,bsSym6,S,20,1.06,REF_FDTRADER2,0,RATES_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cancelled,2015.05.01D09:41:38.380000000,BAS_S6_OrderID2,bsSym6,B,100,1.11,REF_FDTRADER2,100,RATES_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cancelled,2015.05.01D09:42:39.390000000,BAS_S6_OrderID3,bsSym6,B,100,1.12,REF_FDTRADER2,100,RATES_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cancelled,2015.05.01D09:43:40.400000000,BAS_S6_OrderID4,bsSym6,B,100,1.13,REF_FDTRADER2,100,RATES_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cancelled,2015.05.01D09:54:41.410000000,BAS_S6_OrderID5,bsSym6,B,100,1.14,REF_FDTRADER2,100,RATES_EXCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
